"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"111",473.357516959803,224067.33886235,106063959.155673,50206172344.8553,23765469077216.7,11249563431776260,5325065412947412992,2.52065974152132e+21,1.19317323634707e+24,5.64797520460141e+26,2.67351151870066e+29,1.26552677405558e+32,5.99046611413098e+34,2.83563216521688e+37,1.34226780073841e+40,6.35372553252631e+42,3.00758374152076e+45,1.42366237193494e+48,6.73901285368227e+50,3.18996239117924e+53,1.50999267668376e+56,7.14766384062511e+58,3.38340040766167e+61,1.60155801585151e+64,7.58109525650542e+66
"112",488.153064337599,238293.414222188,116323660.36403,56783751261.6671,27719162182966.8,13531193960486116,6605293795957704704,3.22439440734688e+21,1.5739980105794e+24,7.68351952125616e+26,3.75073359919895e+29,1.83093209996296e+32,8.93775115190993e+34,4.36299061309173e+37,2.12980723745691e+40,1.03967192941299e+43,5.07519038248732e+45,2.4774697373079e+48,1.20938444407051e+51,5.90364722335245e+53,2.88188348284765e+56,1.40680025321599e+59,6.86733854518297e+61,3.35231235467477e+64,1.63644154855128e+67
"113",477.595988435908,228097.928170072,108938655.464568,52028664835.4792,24848681609101.2,11867630654427874,5667932792793759744,2.70698196456263e+21,1.29284372704347e+24,6.17456977710487e+26,2.94894975586288e+29,1.40840657349916e+32,6.72649329589962e+34,3.21254621436269e+37,1.53429918464458e+40,7.32775135646736e+42,3.49970465210459e+45,1.67144490255564e+48,7.98275380352219e+50,3.81253119323368e+53,1.82084960367517e+56,8.69630466260375e+58,4.15332022107603e+61,1.98360907627565e+64,9.47363737454307e+66
"114",640.380121679545,410086.700242309,262611371.000333,168171101715.625,107693430579635,68964732178674328,44163643584176685056,2.82815194522471e+22,1.81109228681124e+25,1.15978749900107e+28,7.42704859732719e+30,4.75613428447628e+33,3.04573385181717e+36,1.95042741463019e+39,1.249014945108e+42,7.99844342527832e+44,5.12204417392669e+47,3.28005527134717e+50,2.10048219378094e+53,1.34510704283915e+56,8.61379811765349e+58,5.51610508670598e+61,3.53240404662193e+64,2.26208133319707e+67,1.44859191940177e+70
"115",453.413143130895,205583.478363838,93214251.1007301,42264566576.1745,19163309974368.3,8688896608269955,3939659921495055360,1.78629358787189e+21,8.09928990231557e+23,3.67232449173723e+26,1.66508019039514e+29,7.54969242692051e+31,3.42312977296155e+34,1.55209202970344e+37,7.03738925616249e+39,3.19084478207223e+42,1.44677096188218e+45,6.5598496921751e+47,2.97432206739535e+50,1.34859671726131e+53,6.11471476389457e+55,2.77249204044633e+58,1.25708433036416e+61,5.69978557411009e+63,2.58435769232939e+66
"116",475.102547413753,225722.430559037,107241301.767023,50950615657.4794,24206767291167.5,11500696804685602,5464010348939337728,2.59596523587619e+21,1.23334969656232e+24,5.85967582688738e+26,2.78394691237298e+29,1.32266026993306e+32,6.28399263608157e+34,2.98554090933162e+37,1.41843809143142e+40,6.73903550587771e+42,3.20173293595423e+45,1.52115147401037e+48,7.22702940304512e+50,3.43358007962083e+53,1.63130264257697e+56,7.75036041091106e+58,3.68221597459855e+61,1.74943018965938e+64,8.31158739629699e+66
"117",512.778972864937,262942.27501242,134831269.703639,69138639988.7072,35452840798688,18179471289895360,9322050615260162048,4.78015153948806e+21,2.45116119655744e+24,1.25690392069711e+27,6.44513901444979e+29,3.3049317638013e+32,1.69469951523073e+35,8.69006276734724e+37,4.45608145997215e+40,2.28498487404701e+43,1.17169219672574e+46,6.00819121150889e+48,3.08087411821367e+51,1.57980746586378e+54,8.10092049669987e+56,4.15398169155828e+59,2.13007446509701e+62,1.09225739633828e+65,5.60086625798472e+67
"118",529.226369695625,280080.550381211,148226012.900601,78445114701.8418,41515223274012.7,21970950900409044,11627606583784306688,6.15363602058512e+21,3.2566664516025e+24,1.72351376349112e+27,9.12128932172851e+29,4.82722683468185e+32,2.55469573341598e+35,1.35201234867264e+38,7.15520587071678e+40,3.78672362738427e+43,2.00403399836122e+46,1.06058763769932e+49,5.6129094524367e+51,2.97049969294333e+54,1.57206676867837e+57,8.31979188906785e+59,4.40305325807449e+62,2.33021189134726e+65,1.23320957987928e+68
"119",527.442415623448,278195.501798699,146732107.484283,77392737221.0297,40820212271570.7,21530311366779172,1.1355999436419e+19,5.98963577456336e+21,3.15918796164032e+24,1.66628972989609e+27,8.78871880264937e+29,4.63554307550461e+32,2.4449820374707e+35,1.28958723199949e+38,6.80183004802965e+40,3.58757367119292e+43,1.89223852336108e+46,9.98046857697313e+48,5.26412245529263e+51,2.77652146395718e+54,1.46445518797993e+57,7.72415781920426e+59,4.07404845881784e+62,2.14882596048587e+65,1.13338195535304e+68
"120",508.731720453192,258807.963395264,131663820.485059,66981561916.8044,34075645232577.9,17335361624721944,8819048344023028736,4.48652963681471e+21,2.28243994100098e+24,1.16114959801651e+27,5.9071363270247e+29,3.00514762659882e+32,1.52881392229544e+35,7.77756136942153e+37,3.9566921763961e+40,2.01289481820167e+43,1.02402344395505e+46,5.20953208427655e+48,2.65025421999011e+51,1.3482683889739e+54,6.85906897155344e+56,3.48942595860549e+59,1.7751816713154e+62,9.03091225765254e+64,4.59431153009739e+67
"121",393.566429446495,154894.534387263,60961288.8395724,23992316783.047,9442570450453.02,3716278736981777,1462602553341848064,5.75631264618078e+20,2.26549141493507e+23,8.91621367117685e+25,3.5091223787471e+28,1.38107276509429e+31,5.43543876963957e+33,2.13920622904209e+36,8.41919757413798e+38,3.31351352805808e+41,1.30408768816048e+44,5.13245135114453e+46,2.01996055257779e+49,7.9498866230081e+51,3.12880849272175e+54,1.23139398690237e+57,4.8463533466705e+59,1.90736198248518e+62,7.5067364510868e+64
"122",543.131420226688,294991.739637459,160219282.504434,87020126454.3344,47263364869448.6,25670218486235768,13942302223958609920,7.57250240812835e+21,4.11286398759676e+24,2.23382565878263e+27,1.21326090259343e+30,6.58960117131081e+32,3.57901944290148e+35,1.94387791304201e+38,1.0557811716578e+41,5.73427927211096e+43,3.11446724503809e+46,1.69156501804704e+49,9.18742110657669e+51,4.98997707383565e+54,2.71021333501097e+57,1.47200201776181e+60,7.99490546483524e+62,4.34228435969407e+65,2.35843107130878e+68
"123",555.630721774046,308725.498979147,171537371.827836,95311433719.9235,52957960711120.2,29425069933601320,16349472845458681856,9.08426939774737e+21,5.04749916226025e+24,2.80454560268056e+27,1.55829169746562e+30,8.65834740597328e+32,4.81084381855137e+35,2.67305262324391e+38,1.48523015839302e+41,8.25239504908494e+43,4.58528421748763e+46,2.54772477930179e+49,1.41559415800508e+52,7.86547603751485e+54,4.37030012782084e+57,2.4282730143903e+60,1.34922308765012e+63,7.49669798025243e+65,4.16539570968969e+68
"124",476.119962795917,226690.218972786,107931738.623521,51388455377.9296,24467069462679.5,11649260202296080,5546445334117171200,2.64077334612946e+21,1.25732490731161e+24,5.98637488091583e+26,2.85023258558406e+29,1.35705263260799e+32,6.4611984894942e+34,3.07630558443501e+37,1.46469050041007e+40,6.97368386562777e+42,3.32031010265318e+45,1.58086592254614e+48,7.52681824228003e+50,3.583668421486e+53,1.70625607551082e+56,8.12382579192519e+58,3.86791563381193e+61,1.84159184766829e+64,8.76818641997089e+66
"125",569.518049273854,324350.808448696,184723639.708098,105203446941.322,59915261878907.3,34122823067007380,19433563628838899712,1.10677652483356e+22,6.30329207405306e+24,3.58983860601804e+27,2.04447788010737e+30,1.16436705406229e+33,6.631280532683e+35,3.7766339531613e+38,2.15086120182583e+41,1.22495427592266e+44,6.9763356967314e+46,3.97314909708202e+49,2.26278012324432e+52,1.28869412172576e+55,7.33934562315935e+57,4.17988980224831e+60,2.38052268635613e+63,1.3557506365857e+66,7.72124457850072e+68
"126",455.254111581435,207256.306111801,94354285.508578,42955176423.1087,19555520680326.2,8902731193834256,4053004980297339904,1.8451471815404e+21,8.40010840869161e+23,3.82418389078664e+26,1.74097543972411e+29,7.92586227096695e+31,3.60828138668587e+34,1.6426849370315e+37,7.47839071616482e+39,3.40456812154647e+42,1.54994363549311e+45,7.05618212777715e+47,3.21235592573798e+50,1.4624382430552e+53,6.65781023084811e+55,3.03099548172254e+58,1.37987315523894e+61,6.28192927383374e+63,2.85987413057659e+66
"127",547.916303267053,300212.275385834,164491200.124796,90127410292.3396,49382277470411.7,27057354918495848,14825165883126867968,8.12295008600371e+21,4.45069678274595e+24,2.43860932816473e+27,1.33615380820057e+30,7.32100455185451e+32,4.0112977502534e+35,2.19785543462229e+38,1.20424082485365e+41,6.59823180997077e+43,3.61527878141826e+46,1.98087018519451e+49,1.0853510691237e+52,5.94681545541202e+54,3.25835714054073e+57,1.78530699916888e+60,9.78198811181411e+62,5.35971076482745e+65,2.93667290884489e+68
"128",464.752932428602,215995.288200985,100384443.582169,46653964525.0265,21682566822426,10077036513301622,4683332269747024896,2.17659240590243e+21,1.01157770334498e+24,4.70133704008971e+26,2.1849601757169e+29,1.01546664890414e+32,4.71941102861645e+34,2.19336011488538e+37,1.01937054526492e+40,4.73755450143213e+42,2.20179234708091e+45,1.02328944990471e+48,4.75576772566464e+50,2.21025699645194e+53,1.02722342052188e+56,4.77405096946881e+58,2.21875418762424e+61,1.03117251503661e+64,4.79240450203039e+66
"129",380.833264387659,145033.97526416,55233762.2469692,21034853980.9251,8010772107473.45,3050768491954718,1161834123682129920,4.4246508199884e+20,1.68505421555172e+23,6.41724697578745e+25,2.44390111417097e+28,9.30718839150366e+30,3.54448693740726e+33,1.34985853095222e+36,5.14071030804065e+38,1.95775348788241e+41,7.45577651656582e+43,2.83940770934861e+46,1.08134090687871e+49,4.11810587482532e+51,1.56831170340372e+54,5.9726526558461e+56,2.27458480797949e+59,8.66237557549405e+61,3.29892076776732e+64
"130",612.261126344249,374863.686832328,229514463.125519,140522783705.526,86036637828574.5,52676888783795248,32252011259077210112,1.974665274035e+22,1.20901078483354e+25,7.4023030488453e+27,4.53214240222749e+30,2.77485461194033e+33,1.69893561014812e+36,1.04019223025564e+39,6.36869266510856e+41,3.89930294447972e+44,2.3873916127446e+47,1.46170707784382e+50,8.9494642186602e+52,5.47940904269444e+55,3.35482915218096e+58,2.05403147540684e+61,1.25760362467913e+64,7.69981811740654e+66,4.71429931320918e+69
"131",576.280527189709,332099.246018049,191382328.574586,110289909205.757,63557927020798.5,36627195690630800,21107539642077347840,1.2163864072614e+22,7.00979800042996e+24,4.03961008718115e+27,2.32794863068162e+30,1.34155146415976e+33,7.73109985018114e+35,4.45528229741867e+38,2.56749243113541e+41,1.4795958917703e+44,8.52662300537116e+46,4.91372680068319e+49,2.83168507116391e+52,1.63184496564557e+55,9.404004770941e+57,5.41934482709242e+60,3.12306289397964e+63,1.7997603309892e+66,1.03716683235758e+69
"132",533.368908493401,284482.392547442,151734063.19862,80930231669.5168,43165669329688.2,23023225934762892,12279872886821443584,6.54970239808166e+21,3.49340761902143e+24,1.86327500867999e+27,9.93812957602678e+29,5.30068932443139e+32,2.82722287923459e+35,1.50795278116492e+38,8.04295128949524e+40,4.28986015034367e+43,2.28807802597814e+46,1.2203896792637e+49,6.50917911165489e+51,3.47179375797141e+54,1.85174684720341e+57,9.87664194698982e+59,5.2678937348461e+62,2.80973073141409e+65,1.4986230133747e+68
"133",642.532284814456,412847.737028885,265267999.753647,170443253969.871,109515293404472,70367111693300896,45213141052090638336,2.90509028238381e+22,1.86661429673234e+25,1.19935994894676e+28,7.7062748831171e+30,4.95153040805748e+33,3.18151814641743e+36,2.04422812379624e+39,1.31348256706477e+42,8.43954954880082e+44,5.4226830543958e+47,3.48424893276557e+50,2.23874242763219e+53,1.43846428713757e+56,9.24259745038502e+58,5.93866725741615e+61,3.8157854416604e+64,2.45176533819179e+67,1.57533838457726e+70
"134",393.8025216834,155080.426084205,61071062.855696,24049938554.4585,9470926449076.58,3729674718324369,1468755309134961408,5.7839954447323e+20,2.27775199154088e+23,8.96984478038184e+25,3.53234749362305e+28,1.3910473504508e+31,5.47797954388536e+33,2.15724215811214e+36,8.49527401746299e+38,3.3454603304684e+41,1.31745071433023e+44,5.18815413496843e+46,2.04310818123273e+49,8.04581153841433e+51,3.16846087281696e+54,1.24774788157051e+57,4.91366262187586e+59,1.93501273119618e+62,7.62012893034539e+64
"135",535.949281867626,287241.632734424,153946946.786499,82507755575.938,44219972349433.6,23699662424885236,12701817057122410496,6.80752973017872e+21,3.6484906701818e+24,1.95540595458467e+27,1.04799841711934e+30,5.61673999053517e+32,3.0102877643645e+35,1.61336156552606e+38,8.6467997243652e+40,4.63424610272672e+43,2.48372087075423e+46,1.33114841704037e+49,7.13428038172012e+51,3.82361244722519e+54,2.04926234523046e+57,1.09830068228463e+60,5.88633461945173e+62,3.1547768121277e+65,1.69080036691248e+68
"136",334.856901829595,112129.144702915,37547218.0000205,12572945091.8073,4210137440316.21,1409793579541067,472079110264376832,1.58078948281601e+20,5.29338268660578e+22,1.77252572663523e+25,5.93542473234325e+27,1.98751793691522e+30,6.65534098686178e+32,2.22858686348006e+35,7.46257692563067e+37,2.49889538898171e+40,8.36772367950677e+42,2.80199002668578e+45,9.38265699293425e+47,3.14184745158375e+50,1.05206930365854e+53,3.52292667533119e+55,1.17967631187424e+58,3.95022754955971e+60,1.32276095876748e+63
"137",644.176660445358,414963.569862534,267309846.640531,172194764313.058,110923848221361,71454554110984408,46029356040826077184,2.96510368568297e+22,1.91005059011748e+25,1.23041001042356e+28,7.92601411493189e+30,5.1057533031996e+33,3.28900711191297e+36,2.11870161753313e+39,1.36481813246267e+42,8.79183986685074e+44,5.66349804459827e+47,3.64829325680813e+50,2.35014536649598e+53,1.51390879375051e+56,9.75224710977066e+58,6.28216997500996e+61,4.04682727485202e+64,2.60687167931336e+67,1.67928589258966e+70
"138",459.949755975368,211553.7780218,97304108.5767941,44755000995.2971,20585051786464.2,9468089545924536,4354845476200919552,2.00301011408905e+21,9.2128401319145e+23,4.23744357051415e+26,1.94901113621737e+29,8.96447196496455e+31,4.12320669273347e+34,1.89646791215876e+37,8.72279953412537e+39,4.01204951714302e+42,1.84534119637102e+45,8.48764232962144e+47,3.90388901831558e+50,1.79559280132917e+53,8.25882470802478e+55,3.79864440909934e+58,1.74718556900243e+61,8.03617576106354e+63,3.69623708027634e+66
"139",427.433733822748,182699.596809656,78091970.8322617,33379142674.4107,14267371585125.6,6098355908466814,2606643036135985664,1.11416716567867e+21,4.76232631728741e+23,2.0355789194805e+26,8.70075098044423e+28,3.71899447863321e+31,1.58962369606838e+34,6.79458791783623e+36,2.90423608350767e+39,1.24136847307644e+42,5.30602761496905e+44,2.26797519523283e+47,9.69409105915744e+49,4.14358153743338e+52,1.77110652794415e+55,7.57030676237012e+57,3.23580448562346e+60,1.38309199321043e+63,5.91180174878281e+65
"140",463.55168059305,214880.160580642,99608059.5632609,46173483411.1623,21403795834079.6,9921765529958138,4599251085862292480,2.13199057032088e+21,9.88287811880779e+23,4.58122476106964e+26,2.12363443716833e+29,9.84414312314655e+31,4.5632690887331e+34,2.11531105508055e+37,9.80555994559647e+39,4.54538379193714e+42,2.10702029569288e+45,9.76712799112098e+47,4.52756859485156e+50,2.09876203114376e+53,9.72884666701572e+55,4.50982322272724e+58,2.09053613407278e+61,9.69071538289935e+63,4.49214740189192e+66
"141",442.449563240836,195761.616012007,86614641.5038327,38322610303.6324,16955822191090.9,7502096122837456,3319299152940203520,1.46862246048407e+21,6.49791366206859e+23,2.87499906175891e+26,1.27204207919304e+29,5.62814462362928e+31,2.49017013058104e+34,1.10177468667096e+37,4.87479728907373e+39,2.15685193143829e+42,9.54298195040024e+44,4.22228819596977e+47,1.86814956818376e+50,8.26561960511463e+52,3.65711978419786e+55,1.61809105123776e+58,7.15923678904054e+60,3.16760119044872e+63,1.40150376323519e+66
"142",378.98058559557,143626.284258361,54431573.3151494,20628509529.8635,7817804621591.46,2962796173562483,1122842228857023104,4.25535405423669e+20,1.6126965713911e+23,6.11180691013768e+25,2.31625616185103e+28,8.77816116607649e+30,3.32675265917196e+33,1.26077467090461e+36,4.7780912308349e+38,1.81080381269087e+41,6.86259489332275e+43,2.60079023137662e+46,9.85649004898349e+48,3.73541837068067e+51,1.41565104156501e+54,5.36504260731285e+56,2.03324698906461e+59,7.70561134576134e+61,2.9202771001885e+64
"143",460.439661210912,212004.681616019,97615363.778407,44945985027.1096,20694914118673.1,9528759245590738,4387418678800141312,2.02014157005716e+21,9.30153300115199e+23,4.28279470379254e+26,1.97196854245012e+29,9.0797252760431e+31,4.18066562998943e+34,1.92494426630844e+37,8.86320685828944e+39,4.08097196307302e+42,1.87904134808857e+45,8.65185161715196e+47,3.98365562744853e+50,1.83423304748334e+53,8.44553642965087e+55,3.88865993241286e+58,1.79049326184462e+61,8.24414110884159e+63,3.79592953912997e+66
"144",529.668031906728,280548.224023947,148597425.673692,78707306002.9905,41688743867284.6,22081194916848296,11695703053755883520,6.19484001824839e+21,3.28120872044266e+24,1.73795136523206e+27,9.20537279172075e+29,4.87579168955847e+32,2.58255098819562e+35,1.36789469921635e+38,7.24530093189568e+40,3.83760428516917e+43,2.03265630896238e+46,1.0766330667109e+49,5.70258117530466e+51,3.02047494791197e+54,1.59984902108411e+57,8.47388882345527e+59,4.48834801571597e+62,2.37733445999674e+65,1.25919806461052e+68
"145",617.074143251901,380780.498270068,234969799.737034,144993787862.801,89471917422286,55210806788461952,34069161297236410368,2.1023198518803e+22,1.2972872214405e+25,8.00522400722036e+27,4.93981674579505e+30,3.04823318623288e+33,1.88098588182667e+36,1.16070775149711e+39,7.16242741320921e+41,4.41974875961e+44,2.72731267922499e+47,1.68295413491281e+50,1.03850748093357e+53,6.40836114057771e+55,3.95443396047077e+58,2.44017894820372e+61,1.50577133384414e+64,9.29172555765143e+66,5.73368358781955e+69
"146",579.063584659561,335314.635078781,194168494.577531,112435904498.016,65107537903061.1,37701404286504784,21831510312842801152,1.26418326202869e+22,7.32042491376952e+24,4.23899149179853e+27,2.45464560858224e+30,1.42139588517448e+33,8.23078596489485e+35,4.76614842539762e+38,2.75990299223027e+41,1.59815931999351e+44,9.25435864692526e+46,5.35886209181375e+49,3.1031218925819e+52,1.79690488675404e+55,1.04052218501608e+58,6.02528506373207e+60,3.48902316760041e+63,2.02036626239095e+66,1.16992053022534e+69
"147",449.559649983596,202103.878893374,90857749.0556323,40845977863.7475,18362703511664,8255130563456246,3711173606676279296,1.66839390764575e+21,7.50042581155988e+23,3.37188880257279e+26,1.51586514986823e+29,6.81471806197094e+31,3.06362226667655e+34,1.37728095388906e+37,6.19169943559441e+39,2.78353823106945e+42,1.25136647287554e+45,5.62563873547137e+47,2.52906018085267e+50,1.13696340969158e+53,5.11132872505102e+55,2.29784715258504e+58,1.03301936163193e+61,4.6440382264153e+63,2.0877721995777e+66
"148",500.113647048735,250113.659964387,125085254.661497,62556842900.7808,31285530850964.2,15646320933731438,7824938625063396352,3.91335859371297e+21,1.9571240385113e+24,9.78784440626635e+26,4.89503456276343e+29,2.44807358761323e+32,1.22431501014493e+35,6.1229664486009e+37,3.06217908136684e+40,1.53143754829871e+43,7.65892817507043e+45,3.83033450211878e+48,1.91560255727123e+51,9.58018981212796e+53,4.79118366636245e+56,2.39613633706485e+59,1.1983404823555e+62,5.99306429036949e+64,2.99721323925422e+67
"149",708.656295106012,502193.744593379,355882758.468958,252198557108.72,178722095111747,126652537775475056,89753118185742352384,6.36041122077202e+22,4.507345451063e+25,3.19415872811324e+28,2.26356069024526e+31,1.60408653249681e+34,1.13674601914864e+37,8.05562222406383e+39,5.70866740007873e+42,4.04548308973226e+45,2.86685705828368e+48,2.03161630152184e+51,1.43971768131344e+54,1.0202649980382e+57,7.23017213536094e+59,5.12370699842361e+62,3.63094721871162e+65,2.57309360373765e+68,1.8234389801857e+71
"150",589.875549121136,347953.163450961,205249063.359072,121071403955.531,71417060891136,42127178009776400,24849792261440688128,1.46582848557635e+22,8.64656382846751e+24,5.10039658632822e+27,3.00859923709592e+30,1.77469912706739e+33,1.04685162210368e+36,6.17512175436757e+38,3.64255333574744e+41,2.14865314912705e+44,1.26743795621217e+47,7.47630660397627e+49,4.41009046341847e+52,2.60140453378286e+55,1.53450492785137e+58,9.05166936945418e+60,5.33935843976975e+63,3.14955699161375e+66,1.85784665991647e+69
"151",456.692054322263,208567.632481089,95251180.5429192,43500457318.7666,19866313216865.4,9072787394819796,4143469913769385984,1.89228978694183e+21,8.64193710171502e+23,3.94670400830602e+26,1.80242836135519e+29,8.2315471111601e+31,3.7592821604462e+34,1.71683429263121e+37,7.84064580032656e+39,3.58076063776436e+42,1.6353049316969e+45,7.46830768699986e+47,3.41071677988672e+50,1.55764725291788e+53,7.11365123844496e+55,3.24874799781754e+58,1.48367739709863e+61,6.77583678432482e+63,3.09447082078566e+66
"152",773.864029981223,598865.536898779,463440497.801357,358639931285.062,277538542536447,214777095002369792,1.66208268286194e+20,1.28622600312154e+23,9.95364038242277e+25,7.70276425932552e+28,5.96089219171697e+31,4.6129200537657e+34,3.56977290278832e+37,2.76251884466954e+40,2.13781396603504e+43,1.65437733110602e+46,1.28026310855928e+49,9.90749568625972e+51,7.66705453879053e+54,5.93325772347426e+57,4.59153473280501e+60,3.55322357212724e+63,2.74971191295066e+66,2.12790314224337e+69,1.64670770106616e+72
"153",605.20898305842,366277.913174607,221674683.349164,134159509679.545,81194540420773.5,49139665237952072,29739766826492153856,1.79987740374558e+22,1.08930197315069e+25,6.59255339414062e+27,3.98987253542618e+30,2.414706699698e+33,1.46140218610858e+36,8.84453730894123e+38,5.35279343036658e+41,3.23955866851395e+44,1.96061000732941e+47,1.18657878871e+50,7.18128142033868e+52,4.3461760254595e+55,2.63034477256123e+58,1.59190828489481e+61,9.63437194223461e+63,5.83080844556638e+66,3.52885764974968e+69
"154",637.86218543567,406868.167608769,259525818.575136,165541705813.317,105592794250831,67353650507094272,42962346709525463040,2.74040563635829e+22,1.74800112818772e+25,1.11498381976984e+28,7.112060160038e+30,4.5365142366318e+33,2.89367088523799e+36,1.84576323478947e+39,1.17734257073962e+42,7.50982305178427e+44,4.79023214404629e+47,3.05550794414556e+50,1.94899297486874e+53,1.24318891834854e+56,7.92983200367206e+58,5.05813997199998e+61,3.22639621677942e+64,2.0579961419163e+67,1.31271791670091e+70
"155",660.061016436101,435680.545418659,287575743.650475,189817537656.3,125291156842816,82699808336123840,54586919549412671498,3.6030697601901e+22,2.37824588820126e+25,1.5697873983011e+28,1.03615546571121e+31,6.83925829883162e+33,4.51432778439584e+36,2.97973178589405e+39,1.96680479130419e+42,1.29821116967964e+45,8.56898584207441e+47,5.65605350474619e+50,3.73334042535975e+53,2.46423247586494e+56,1.62654379275426e+59,1.07361814912321e+62,7.08653486774512e+64,4.67754540781372e+67,3.08746537630754e+70
"156",594.631116567107,353586.164789844,210253335.971666,125023175930.791,74342670700491.8,44206465287214184,26286539813221208064,1.56307945198214e+22,9.29455679815243e+24,5.52683268688177e+27,3.28642669168009e+30,1.95421157318967e+33,1.16203500977414e+36,6.90982175352064e+38,4.10879502457566e+41,2.4432173732088e+44,1.4528130746473e+47,8.63887860740815e+49,5.1369460322108e+52,3.05458795487847e+55,1.81635304626182e+58,1.08006003997873e+61,6.42237307532067e+63,3.81894287278845e+66,2.27086226455219e+69
"157",585.702307004965,343047.192430938,200923532.018377,117681376234.749,68926253552211.8,40370265718739632,23644957765869252608,1.38489063125046e+22,8.11133637672956e+24,4.75082842874379e+27,2.78257117090001e+30,1.62975835420164e+33,9.54553227916518e+35,5.59084027749741e+38,3.27456804862651e+41,1.91792206052529e+44,1.12333137550538e+47,6.57937778164562e+49,3.85355674536705e+52,2.25703707593602e+55,1.32195182237147e+58,7.74270232112387e+60,4.53491861193495e+63,2.65611229309005e+66,1.55569109772709e+69
"158",505.291957387518,255319.96220051,129011123.460403,65188283098.0697,32939115165355.3,16643869976515280,8410013638936755200,4.24951225327408e+21,2.1472443643991e+24,1.08498530787654e+27,5.48234349953637e+29,2.77018407795147e+32,1.39975173507183e+35,7.07283294071022e+37,3.57384560088639e+40,1.80583543907265e+43,9.1247412372877e+45,4.61065836044371e+48,2.32972858779373e+51,1.17719311830795e+54,5.94826214972942e+56,3.00560902469086e+59,1.51871006722764e+62,7.67391982573582e+64,3.87756996958094e+67
"159",483.176446252501,233459.478213196,112802121.027015,54503327967.5775,26334724316308.6,12724318508193320,6148090997773768704,2.97061275954132e+21,1.43533011634751e+24,6.93517704815977e+26,3.35091420026175e+29,1.61908281497951e+32,7.82302680730295e+34,3.77990229169068e+37,1.82635975648079e+40,8.82454016714969e+42,4.26380995777584e+45,2.06017254289415e+48,9.95426847942574e+50,4.80966806893221e+53,2.32391832520079e+56,1.12286259775158e+59,5.42540759611461e+61,2.62142916176198e+64,1.26661282648282e+67
"160",789.276026818414,622956.646510263,491684746.837744,388074983431.312,306298281030288,241753890272895968,1.90810549982486e+20,1.50602192765213e+23,1.18866700335868e+26,9.38186369621094e+28,7.40488010229729e+31,5.84449434620794e+34,4.61291927633769e+37,3.64086659846189e+40,2.87364872300988e+43,2.26810204656905e+46,1.79015857173473e+49,1.41292924487372e+52,1.11519118056947e+55,8.80193664142808e+57,6.94715758065377e+60,5.48322493293984e+63,4.32777798922242e+66,3.41581141628566e+69,2.69601806300693e+72
"161",543.165754411114,295029.036764995,160249669.327643,87042132534.4808,47278305583643.5,25679956519618920,13948472956223426560,7.57633283615013e+21,4.11520454061718e+24,2.23523817886038e+27,1.21410483170922e+30,6.59460166849518e+32,3.58196179030898e+35,1.94559897810496e+38,1.05678273672388e+41,5.74008192441266e+43,3.1178159288552e+46,1.69349084111163e+49,9.1984623030071e+51,4.99628971623505e+54,2.7138134729753e+57,1.47405054237968e+60,8.00653774891769e+62,4.34887711661194e+65,2.36216111988576e+68
"162",673.82141184181,454035.29505649,305938703.540977,206148049157.034,138906969531428,93598490324333888,63068666896604659712,4.2497018171251e+22,2.86354007832194e+25,1.9295146184405e+28,1.30014826436699e+31,8.76067739099442e+33,5.90313200829049e+36,3.97765674411488e+39,2.68023028314158e+42,1.80599655344764e+45,1.21691914742553e+48,8.19986178015602e+50,5.52524244161243e+53,3.72302666277558e+56,2.50865508223614e+59,1.69038550933649e+62,1.13901795045805e+65,7.67494683490809e+67,5.1715435121086e+70
"163",682.504338103149,465812.171529618,317918827.810212,216980979145.138,148090459552426,101072381076219344,68982338546934333440,4.70807453107828e+22,3.21328129157387e+25,2.19307842104486e+28,1.49678553616352e+31,1.02156262164165e+34,6.97220920914452e+36,4.75856303140386e+39,3.24773991207041e+42,2.21659657901879e+45,1.51283678100493e+48,1.03251766587787e+51,7.04697786129781e+53,4.80959296085261e+56,3.28256806029227e+59,2.24036694126832e+62,1.52906015635851e+65,1.04359018993536e+68,7.12254831832773e+70
"164",738.659034970536,545617.169943603,403025052.213897,297698096137.267,219897388405319,162429192712014080,1.19979790739699e+20,8.86241564437532e+22,6.54630338738206e+25,4.83548614274798e+28,3.57177552781562e+31,2.63832426450766e+34,1.94882205516058e+37,1.43951501859421e+40,1.06331077446039e+43,7.85424110536685e+45,5.80160615531619e+48,4.28540880396498e+51,3.16545593159101e+54,2.33819262367077e+57,1.72712710697588e+60,1.27575804211025e+63,9.42350204241061e+65,6.96075492468989e+68,5.14162451533784e+71
"165",761.689561992173,580170.988847828,441910186.376068,336598376300.666,256383469811731,195284612822930720,1.48746251204909e+20,1.13298466928245e+23,8.62982596489595e+25,6.57324835927027e+28,5.00677466363834e+31,3.8136080005402e+34,2.90478540754131e+37,2.21254472475139e+40,1.68527222228398e+43,1.28365426082906e+46,9.77746051680273e+48,7.44738961843923e+51,5.67259893645403e+54,4.32075939926494e+57,3.29107733429967e+60,2.50677925324508e+63,1.90938759141531e+66,1.45436059817842e+69,1.10777128700519e+72
